POT_MW,ALT_TOTAL,ALT_TORRE,DIAM_ROTOR,DATA_ATUALIZACAO,EOL_VERSAO_ID,NOME_EOL,DEN_AEG,X,Y,VERSAO,DATUM_EMP,OPERACAO,FUSO_AG,PROPRIETARIO,ORIGEM,OBJECTID,UF,CEG,latitude,longitude
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28424,RN 15 - Rio do Fogo,1.43,235821.0,9410476.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Energias Renováveis do Brasil S.A.,,588,RN,EOLCVRN028424-6-01,-5.328835149999975,-35.38366579199993
1.6,130.0,80.0,100.0,2022-10-24 15:37:27,30562,União dos Ventos 1,UV1-13,185777.659,9438188.963,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Energia Potiguar Geradora Eólica S.A.,,589,RN,EOLCVRN030562-6-01,-5.076522949999969,-35.83373739899997
2.3,122.0,80.0,84.0,2022-10-24 15:37:27,30726,Primavera,AEG13,242105.0,8705207.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Primavera Eólica S.A.,,590,BA,EOLCVBA030726-2-01,-11.703001926999946,-41.36589128399993
2.7,148.0,90.0,116.0,2022-10-24 15:37:27,40574,Delta 8 I,D7-III-13,768928.0,9703106.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Delta 8 I Energia S.A.,,591,MA,EOLCVMA040574-4-01,-2.683667820999972,-42.58129658599995
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30752,Corrupião,COR-008,760802.0,8418621.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Corrupião S.A.,,592,BA,EOLCVBA030752-1-01,-14.291997398999968,-42.582510351999986
2.1,137.0,80.0,114.0,2022-10-24 15:37:27,35266,Zeus II,SP02-11,296016.0,8898682.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Zeus II - Delfina 8 S.A.,,593,BA,EOLCVBA035266-7-01,-9.957785314999967,-40.86069481199996
2.1,143.7,96.2,95.0,2022-10-24 15:37:27,30373,Taíba Andorinha,AEG-07,511212.86,9610245.79,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Geradora Eólica Taíba Andorinha S.A,,594,CE,EOLCVCE030373-9-01,-3.526178398999946,-38.89904307499995
3.15,182.5,120.0,125.0,2021-03-16 10:10:08,33022,Ventos de Santa Angela 18,VSA18-05,235609.83,9031942.958,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),"Enel Green Power Brasil Participações Ltda., Enel Green Power Desenvolvimento Ltda.",,595,PI,EOLCVPI033022-1-01,-8.750001363999957,-41.40312349299995
1.68,130.0,80.0,100.0,2023-01-10 16:24:58,30768,Maron,AEG-05,758914.0,8435607.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Maron S.A.,,596,BA,EOLCVBA030768-8-01,-14.138725325999928,-42.601618566999946
2.1,153.7,120.0,110.0,2022-10-24 15:37:27,30918,Ubatuba,UB-06,654206.0,9484447.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Energia dos Ventos II S.A.,,597,CE,EOLCVCE030918-4-01,-4.662890291999929,-37.609753989999945
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30615,Serra de Santana III,12,777552.0,9328675.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Gestamp Eólica Seridó S.A.,,598,RN,EOLCVRN030615-0-01,-6.067649727999935,-36.49253993499997
2.0,133.0,98.0,70.0,2022-10-24 15:37:27,28864,Índios,IN-06,568296.3141,6680699.509,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Ventos do Sul Energia S.A.,,599,RS,EOLCVRS028864-0-01,-30.002564984999935,-50.29190445499995
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,30697,Boca do Córrego,BC-09,427075.1,9658000.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Elétrica Palmas Ltda.,,600,CE,EOLCVCE030697-5-01,-3.093947147999927,-39.65629355999994
2.1,124.0,80.0,88.0,2022-10-24 15:37:27,30289,Icaraí,AEG 7,429538.567,9665711.963,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Icaraí Geração e Comercialização de Energia S.A,,601,CE,EOLCVCE030289-9-01,-3.024187961999928,-39.63406713699993
2.0,126.5,78.0,97.0,2022-10-24 15:37:27,30615,Serra de Santana III,14,777611.0,9327922.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Gestamp Eólica Seridó S.A.,,602,RN,EOLCVRN030615-0-01,-6.074452553999947,-36.49197577099994
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,34637,Campo Largo XVI,CLXVI-05,228675.0,8843561.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),CLWP Eólica Parque XVI Ltda.,,603,BA,EOLCVBA034637-3-01,-10.451873639999974,-41.47846915499997
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30322,Planaltina,PLA_9,755070.0,8453079.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Planaltina S.A.,,604,BA,EOLCVBA030322-4-01,-13.98163054899993,-42.63922994999996
1.68,130.0,80.0,100.0,2023-01-10 16:24:58,30768,Maron,AEG-18,758440.0,8438138.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Maron S.A.,,605,BA,EOLCVBA030768-8-01,-14.115904133999948,-42.606245687999944
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,31418,Acácia,ACA - 05,748717.0,8460674.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Acácia S.A.,,606,BA,EOLCVBA031418-8-01,-13.913178194999944,-42.698281263999945
1.79,130.0,80.0,100.0,2022-10-24 15:37:27,31558,Verace 31,AGV31-02,283850.0,6279054.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Eólica Hermenegildo II S.A.,,607,RS,EOLCVRS031558-3-01,-33.60637469899996,-53.32966486799995
2.3,122.0,80.0,84.0,2022-10-24 15:37:27,30725,São Judas,AEG05,243149.0,8711077.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power São Judas Eólica S.A.,,608,BA,EOLCVBA030725-4-01,-11.650040090999937,-41.35587132499995
2.1,124.0,80.0,88.0,2022-10-24 15:37:27,28770,Enacel,EN-11,638335.6207898,9501945.05931777,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),BVP Geradora de Energia S.A.,,609,CE,EOLCVCE028770-9-01,-4.504896376999966,-37.753083756999956
1.6,130.0,80.0,100.0,2022-10-24 15:37:27,30570,União dos Ventos 9,2,179625.22,9437950.64,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Ilha dos Ventos Geradora Eólica S.A,,610,RN,EOLCVRN030570-7-01,-5.078430352999931,-35.889184015999945
3.0,125.0,75.0,100.0,2022-10-24 15:37:27,31408,Jacarandá do Cerrado,JCE - 03,760687.0,8389024.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Jacarandá do Cerrado S.A.,,611,BA,EOLCVBA031408-0-01,-14.559375046999946,-42.58068981799994
1.6,130.0,80.0,100.0,2022-10-24 15:37:27,30570,União dos Ventos 9,3,179399.34,9436330.47,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Ilha dos Ventos Geradora Eólica S.A,,612,RN,EOLCVRN030570-7-01,-5.093059480999955,-35.891284638999934
3.0,178.0,120.0,116.0,2022-10-24 15:37:27,30457,Atlântica I,I-03,565812.0,6644972.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Atlântica I Parque Eólico S.A.,,613,RS,EOLCVRS030457-3-01,-30.325276133999978,-50.31540483099997
2.0,133.0,98.0,70.0,2022-10-24 15:37:27,28864,Índios,IN-07,568278.1449,6680525.455,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Ventos do Sul Energia S.A.,,614,RS,EOLCVRS028864-0-01,-30.004135428999973,-50.29204722199995
1.516,123.5,85.0,77.0,2022-10-24 15:37:27,28724,Praias de Parajuru,AE-03,623408.31658262,9517748.48099899,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Central Eólica Praia de Parajuru S.A.,,615,CE,EOLCVCE028724-5-01,-4.362171935999925,-37.887829644999954
1.5,123.5,85.0,77.0,2022-10-24 15:37:27,30279,Buriti,8,390593.0,9680645.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Nova Eólica Buriti S.A,,616,CE,EOLCVCE030279-1-01,-2.889211085999932,-39.98476624399996
2.1,175.0,120.0,110.0,2022-10-24 15:37:27,35197,Garrote,GAR-06,684871.0,9474625.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Garrote S.A.,,617,CE,EOLCVCE035197-0-01,-4.751107656999977,-37.33315440399997
2.0,121.5,78.0,87.0,2022-10-24 15:37:27,30537,Calango 4,CAL4-4,779722.851,9332774.628,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Calango 4 Energia Renovável S.A.,,618,RN,EOLCVRN030537-5-01,-6.030508376999933,-36.47311305699998
1.7,123.0,80.0,86.0,2022-10-24 15:37:27,30306,Seabra,SE 10,786050.0,8641809.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Seabra Energética S.A,,619,BA,EOLCVBA030306-2-01,-12.273480849999942,-42.37045542299995
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,30870,Riachão I,AEG 6,235222.0,9387416.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Central Eólica Acari Ltda.,,620,RN,EOLCVRN030870-6-01,-5.53724387699998,-35.389889075999974
1.6,121.0,80.0,82.0,2022-10-24 15:37:27,30301,Morro dos Ventos I,AG_18_MV1,186356.57,9407057.12,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Morro dos Ventos I S.A,,621,RN,EOLCVRN030301-1-01,-5.357836451999958,-35.82978179999998
1.5,123.5,85.0,77.0,2022-10-24 15:37:27,30369,Quixaba,AEG 9,645584.979005,9494772.0819,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Quixaba S.A,,622,CE,EOLCVCE030369-0-01,-4.56965631199995,-37.687634325999966
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,30697,Boca do Córrego,BC-08,427076.0,9657839.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Elétrica Palmas Ltda.,,623,CE,EOLCVCE030697-5-01,-3.095403631999943,-39.65628635699994
1.6,121.25,80.0,82.5,2022-10-24 15:37:27,30321,Igaporã,IGA_10,753078.0,8465895.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Igaporã Ltda.,,624,BA,EOLCVBA030321-6-01,-13.866023193999979,-42.65882538899996
1.67,123.0,80.0,86.0,2022-10-24 15:37:27,30417,Rei dos Ventos 3,RDV 38,810543.0387,9434909.3133,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Rei dos Ventos 3 Geradora de Energia S.A.,,625,RN,EOLCVRN030417-4-01,-5.106301716999951,-36.199288207999984
2.3,122.0,80.0,84.0,2022-10-24 15:37:27,30726,Primavera,AEG5,241284.0,8702908.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Primavera Eólica S.A.,,626,BA,EOLCVBA030726-2-01,-11.723712876999969,-41.37359588999993
1.62,130.0,80.0,100.0,2022-10-24 15:37:27,30889,Morro dos Ventos II,13,185470.0,9407569.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Morro dos Ventos II S.A.,,627,RN,EOLCVRN030889-7-01,-5.353174415999945,-35.83775273599997
2.1,124.0,80.0,88.0,2022-10-24 15:37:27,28770,Enacel,EN-06,637479.88012514,9501573.11149959,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),BVP Geradora de Energia S.A.,,628,CE,EOLCVCE028770-9-01,-4.5082736959999465,-37.76079022999994
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28174,Beberibe,WEC - 14,602193.9106,9536737.1909,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Beberibe S.A.,,629,CE,EOLCVCE028174-3-01,-4.191034765999973,-38.07954696899998
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30731,Teiu,TEI-028,758880.0,8414540.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Teiu S.A.,,630,BA,EOLCVBA030731-9-01,-14.329044573999965,-42.59992339599995
1.68,122.0,80.0,82.5,2022-10-24 15:37:27,30546,Seraíma,SER-17,747996.68219,8438235.87786,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Seraima S.A.,,631,BA,EOLCVBA030546-4-01,-14.11596233299997,-42.70292753699994
2.0,123.0,78.0,90.0,2022-10-24 15:37:27,30622,Arizona 1,10,237142.30381038,9413971.25687129,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Arizona 1 Energia Renovável S.A.,,632,RN,EOLCVRN030622-3-01,-5.297288507999951,-35.37162982499996
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28424,RN 15 - Rio do Fogo,1.51,236529.0,9409918.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Energias Renováveis do Brasil S.A.,,633,RN,EOLCVRN028424-6-01,-5.333903446999955,-35.37730070199996
1.65,111.0,70.0,82.0,2022-10-24 15:37:27,28730,Gargaú,WTG5,284735.175,7611920.946,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Gargaú Energética S.A.,,634,RJ,EOLCVRJ028730-0-01,-21.582686225999964,-41.07903961399995
3.15,182.5,120.0,125.0,2021-03-16 10:10:08,33022,Ventos de Santa Angela 18,VSA18-10,235020.457,9030475.036,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),"Enel Green Power Brasil Participações Ltda., Enel Green Power Desenvolvimento Ltda.",,635,PI,EOLCVPI033022-1-01,-8.763233176999961,-41.40856262699998
2.0,130.0,80.0,100.0,2022-10-24 15:37:27,30499,Eurus II,4,186470.0,9404284.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Eurus II Energias Renováveis S.A.,,636,RN,EOLCVRN030499-9-01,-5.382897494999952,-35.82887488899996
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28424,RN 15 - Rio do Fogo,1.60,236850.0,9409227.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Energias Renováveis do Brasil S.A.,,637,RN,EOLCVRN028424-6-01,-5.340160384999933,-35.37443003499993
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30751,Inhambu,INH-042,759557.0,8408902.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Inhambu S.A.,,638,BA,EOLCVBA030751-3-01,-14.37991309499995,-42.59310650499998
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,30838,Delta do Parnaíba,5,197976.0,9686916.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Porto do Parnaíba Energia S.A.,,639,PI,EOLCVPI030838-2-01,-2.8293468129999724,-41.716483826999934
1.68,130.0,80.0,100.0,2023-01-10 16:24:58,30768,Maron,AEG-06,758846.0,8435790.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Maron S.A.,,640,BA,EOLCVBA030768-8-01,-14.13707840099994,-42.60226540299993
3.0,162.5,100.0,125.0,2022-10-24 15:37:27,31817,Itarema VIII,ITA-VIII-02,400741.0,9670307.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Itarema VIII S.A.,,641,CE,EOLCVCE031817-5-01,-2.982444745999942,-39.893181107999965
3.0,178.0,120.0,116.0,2022-10-24 15:37:27,30462,Atlântica II,II-07,562612.0,6644641.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Atlântica II Parque Eólico S.A.,,642,RS,EOLCVRS030462-0-01,-30.328432911999982,-50.34867052799996
2.1,121.5,77.5,88.0,2022-10-24 15:37:27,28887,Bons Ventos,NBV-03,637939.538,9508073.748,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),BVP Geradora de Energia S.A.,,643,CE,EOLCVCE028887-0-01,-4.449470859999963,-37.756746935999956
1.5,138.5,100.0,77.0,2022-10-24 15:37:27,29056,Salto,AEG 13,419919.367,7058518.84,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Salto Energia Eólica S.A.,,644,SC,EOLCVSC029056-4-01,-26.609575280999934,-51.79154512799994
0.6,65.0,45.0,40.0,2022-10-24 15:37:27,28491,Eólica de Bom Jardim,1,640873.894,6859055.282,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Parque Eólico de Santa Catarina Ltda,,645,SC,EOLCVSC028491-2-01,-28.386884989999942,-49.561294862999944
2.1,147.5,96.2,95.0,2022-10-24 15:37:27,30372,Icaraí I,AEG-11,434264.96901411,9660081.69387163,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Geradora Eólica Icaraí I S.A.,,646,CE,EOLCVCE030372-0-01,-3.075153200999978,-39.59157978999997
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30738,Coqueirinho,COQ-093,755961.0,8405021.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Coqueirinho S.A.,,647,BA,EOLCVBA030738-6-01,-14.415310401999932,-42.62606123699993
1.5,141.0,100.0,82.0,2022-10-24 15:37:27,37209,Casa Nova A,CNA-13,276926.0,8973784.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Companhia Hidro Elétrica do São Francisco - CHESF,,648,BA,EOLCVBA037209-9-01,-9.277919906999955,-41.030700509999974
2.0,121.5,78.0,87.0,2022-10-24 15:37:27,30511,Calango 1,CAL1-13,773079.0,9332792.999,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Calango 1 Energia Renovável S.A.,,649,RN,EOLCVRN030511-1-01,-6.031013615999939,-36.53342707599995
2.1,136.5,89.0,95.0,2022-10-24 15:37:27,30340,Areia Branca,UG6,732459.0,9449778.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Bela Vista Geração e Comercialização de Energia S.A.,,650,RN,EOLCVRN030340-2-01,-4.97456815399994,-36.903567832999954
2.1,136.5,89.0,95.0,2022-10-24 15:37:27,30340,Areia Branca,UG1,732666.0,9451127.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Bela Vista Geração e Comercialização de Energia S.A.,,651,RN,EOLCVRN030340-2-01,-4.962366540999938,-36.901740434999965
1.6,130.0,80.0,100.0,2022-10-24 15:37:27,30568,União dos Ventos 7,UV7-08,195640.563,9435737.384,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Campina Potiguar Geradora Eólica S.A,,652,RN,EOLCVRN030568-5-01,-5.099042501999975,-35.74494533699993
2.0,135.0,80.0,110.0,2022-10-24 15:37:27,32357,Delfina I,AEG 5,283642.0,8888327.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Delfina A Eólica S.A.,,653,BA,EOLCVBA032357-8-01,-10.050738526999965,-40.974087966999946
3.0,182.5,120.0,125.0,2022-10-24 15:37:27,31815,Itarema VI,2,402737.0,9675333.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Itarema VI S.A.,,654,CE,EOLCVCE031815-9-01,-2.9369940029999384,-39.87518587699998
2.5,148.0,90.0,116.0,2022-10-24 15:37:27,33635,Umburanas 19,UMB_19_10,226602.0,8824756.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Centrais Eólicas Umburanas 15 Ltda.,,655,BA,EOLCVBA033635-1-01,-10.621640957999944,-41.498762856999974
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30751,Inhambu,INH-102,759069.0,8405398.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Inhambu S.A.,,656,BA,EOLCVBA030751-3-01,-14.411613169999953,-42.59729017899997
3.465,186.0,120.0,132.0,2022-10-24 15:37:27,37076,São Fernando 3,SF3-05,826829.0378,9427720.2224,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Ventos de São Fernando III Energia S.A.,,657,RN,EOLCVRN037076-2-01,-5.170594347999952,-36.05223821599998
1.68,130.0,80.0,100.0,2023-01-10 16:24:58,30768,Maron,AEG-03,759025.0,8435256.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Maron S.A.,,658,BA,EOLCVBA030768-8-01,-14.141885969999976,-42.60055772599998
2.0,145.0,100.0,90.0,2022-10-24 15:37:27,30745,Verace I,UG1,289019.0,6291510.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Eólica Geribatu I S.A.,,659,RS,EOLCVRS030745-9-01,-33.49515308499997,-53.27105136999995
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,30838,Delta do Parnaíba,10,197880.0,9686214.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Porto do Parnaíba Energia S.A.,,660,PI,EOLCVPI030838-2-01,-2.835688649999952,-41.717361420999964
2.1,175.0,120.0,110.0,2022-10-24 15:37:27,32355,Paraíso dos Ventos do Nordeste,PV07,175123.0,9437561.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Usina de Energia Eólica Paraíso dos Ventos do Nordeste S.A.,,661,RN,EOLCVRN032355-1-01,-5.08176763299997,-35.92976591699994
2.0,121.5,78.0,87.0,2022-10-24 15:37:27,30537,Calango 4,CAL4-13,781520.0,9332257.999,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Calango 4 Energia Renovável S.A.,,662,RN,EOLCVRN030537-5-01,-6.035101785999927,-36.45686748799994
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28424,RN 15 - Rio do Fogo,1.32,236780.0,9411468.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Energias Renováveis do Brasil S.A.,,663,RN,EOLCVRN028424-6-01,-5.3199021999999445,-35.374983423999936
2.3,149.0,108.0,82.0,2022-10-24 15:37:27,30381,Sangradouro 2,SG2-08,569968.558,6688538.95,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Ventos da Lagoa Energia S.A.,,664,RS,EOLCVRS030381-0-01,-29.931907345999946,-50.275048141999946
2.7,180.0,119.0,122.0,2022-10-24 15:37:27,32010,Estrela,AG ES-05,466963.0,9639567.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Estrela S.A.,,665,CE,EOLCVCE032010-2-01,-3.260870964999981,-39.297372105999955
1.79,130.0,80.0,100.0,2022-10-24 15:37:27,31600,Verace 27,AGV27-03,285085.0,6273220.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Eólica Hermenegildo I S.A.,,666,RS,EOLCVRS031600-8-01,-33.65920095699994,-53.31777217299998
1.79,130.0,80.0,100.0,2022-10-24 15:37:27,31578,Verace 28,AGV28-07,282959.0,6275134.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Eólica Hermenegildo II S.A.,,667,RS,EOLCVRS031578-8-01,-33.64152027599994,-53.34021649999994
2.5,148.0,90.0,116.0,2022-10-24 15:37:27,31740,Umburanas 02,UMB_02_03,225702.0,8819749.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Centrais Eólicas Umburanas 2 S.A.,,668,BA,EOLCVBA031740-3-01,-10.666816198999982,-41.50735299199994
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,30819,Corredor do Senandes III,S3-02,373483.0,6413647.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),NCER Eólica Corredor do Senandes III S.A.,,669,RS,EOLCVRS030819-6-01,-32.40706160499997,-52.345362137999984
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,30838,Delta do Parnaíba,12,197356.0,9686614.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Porto do Parnaíba Energia S.A.,,670,PI,EOLCVPI030838-2-01,-2.8320627959999456,-41.722062413999936
2.7,150.0,89.0,122.0,2022-10-24 15:37:27,33630,Campo Largo V,AEG3,233947.0,8846224.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),CLWP Eólica Parque V S.A.,,671,BA,EOLCVBA033630-0-01,-10.428180821999945,-41.43015442999996
3.0,125.0,75.0,100.0,2022-10-24 15:37:27,31408,Jacarandá do Cerrado,JCE - 05,760789.0,8388663.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Jacarandá do Cerrado S.A.,,672,BA,EOLCVBA031408-0-01,-14.562626336999926,-42.57970822799996
1.85,121.25,80.0,82.5,2022-10-24 15:37:27,30751,Inhambu,INH-037,759613.0,8410023.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Inhambu S.A.,,673,BA,EOLCVBA030751-3-01,-14.369781049999972,-42.59269596699994
1.62,130.0,80.0,100.0,2022-10-24 15:37:27,30889,Morro dos Ventos II,11,185295.0,9407053.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Morro dos Ventos II S.A.,,674,RN,EOLCVRN030889-7-01,-5.357829337999931,-35.83935184199993
1.6,120.0,80.0,82.0,2022-10-24 15:37:27,30503,Eurus I,AG_19_EU1,184659.996026,9406241.98377,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Eólica S.A.,,675,RN,EOLCVRN030503-0-01,-5.36512195399996,-35.84509501699995
0.8,99.0,75.0,48.0,2022-10-24 15:37:27,28174,Beberibe,WEC - 04,601375.0529,9537484.9608,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Beberibe S.A.,,676,CE,EOLCVCE028174-3-01,-4.184279369999956,-38.086932297999965
1.6,121.0,80.0,82.0,2022-10-24 15:37:27,30504,Eurus III,5,181286.0,9402280.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),DESA Eurus III S.A.,,677,RN,EOLCVRN030504-9-01,-5.4007848069999795,-35.87569408199994
1.6,120.0,80.0,82.0,2022-10-24 15:37:27,30503,Eurus I,AG_07_EU1,183138.994042,9404684.99862,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Desa Eólica S.A.,,678,RN,EOLCVRN030503-0-01,-5.379125693999981,-35.85887225899995
2.70000005,150.0,89.0,122.0,2022-10-24 15:37:27,30505,Asa Branca I,I-03,186458.0,9420610.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Nova Asa Branca I Energias Renováveis S.A.,,679,RN,EOLCVRN030505-7-01,-5.235384392999947,-35.82831024999996
2.0,149.38,108.38,82.0,2022-10-24 15:37:27,30281,Mangue Seco 3,MS3-05,792867.0,9427498.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Mangue Seco 3 – Geradora e Comercializadora de Energia Elétrica S.A.,,680,RN,EOLCVRN030281-3-01,-5.173935008999933,-36.35831950599993
2.0,138.5,90.0,97.0,2022-10-24 15:37:27,30830,Porto Salgado,B-08,195502.0,9686453.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Porto Salgado Energia S.A.,,681,PI,EOLCVPI030830-7-01,-2.8334782239999754,-41.73872843799995
